CaseFileReportId,Description,Amount,TransactionCategoryId,
33763,MEDICARE BLUE RX,31.8,207,
33763,AFFILIATED  OLD BILL,10,210,
33763,WASTE MANAGEMENT,45.24,231,
33763,CENTERPOINT,120.9,232,
33763,CHECK ORDER,12.9,183,
33763,MARK LINGL SNOW REMOVAL,90,202,
33763,HUTCH HEALTH OLD BILL,20,210,
33763,MARILYN ANDERSON,150,214,
33763,CENTERPOINT,63.66,232,
33763,NUTELECOM,70.76,233,
33763,WALMART PHARMACY,400,240,
33763,CITY OF LITCHFIELD,140,232,
33763,MEDIACOM OLD BILL,25,233,
33763,HAUGO VET CLINIC,36.36,217,
33763,DHS,100,221,
33763,WELLCARE RX INSURANCE,23,207,
33763,WALMART PHARMACY,400,240,
33763,DHS,125,221,
33763,BERNARD SCHWARTZ YARDWORK,40,202,
33763,HUTCH HEALTH  OLD BILL,20,210,
33763,MARILYN ANDERSON,200,214,
33763,WELLCARE RX INSURANCE,23,207,
33763,CITY OF LITCHFIELD,140,232,
33763,MEDIACOM IN COLLECTION,25,233,
33763,NUTELECOM,76.68,233,
33763,AFFILIATED OLD BILL,10,210,
33763,MEEKER TREASURER CAR TABS,42,194,
33763,MEEKER COUNTY TREASURER BACK TAXES,330.26,226,
33763,MARILYN ANDERSON,200,214,
33763,WALMART PHARMACY,350,240,
33763,NUTELECOM,75.78,233,
33763,BERNARD SCHWARTZ YARDWORK,40,202,
33763,CITY OF LITCHFIELD,140,232,
33763,MEDIACOM IN COLLECTION,25,233,
33763,WASTE MANAGEMENT,45.24,231,
33763,CENTERPOINT ,13.37,232,
33763,JONAS CENTER OLD BILL,30,210,
33763,WELLCARE RX INSURANCE,23,207,
33763,MARILYN ANDERSON,200,214,
33763,WALMART PHARMACY,125,240,
33763,KINGSTON LIONS FLAGPOLE,325,203,
33763,MEDIACOM OLD BILL,25,233,
33763,CITY OF LITCHFIELD,140,232,
33763,AFFILIATED OLD BILL,5,210,
33763,BERNARD SCHWARTZ YARDWORK,80,202,
33763,JONAS CENTER OLD BILL,6.76,210,
33763,NUTELECOM,73.64,233,
33763,HUTCH HEALTH OLD BILL,30,210,
33763,CENTERPOINT,57.38,232,
33763,WAMART PHARMACY,50,240,
33763,ECONO PHARMACY CANE,17.95,212,
33763,WELLCARE RX INSURANCE,23,207,
33763,WALMART PHARMACY,250,240,
33763,MARLYN ANDERSON,300,214,
33763,MUTT AND JEFF OLD BILL,10,181,
33763,GARY JOYCE LAWNMOWER,20,213,
33763,WELLCARE RX INSURANCE,23,207,
33763,JONAS CENTER OLD BILL,10,210,
33763,HUTCH HEALTH OLD BILL,30,210,
33763,CENTERPOINT,66.51,232,
33763,MEDIACOM OLD BILL IN COLLECTION,25,233,
33763,WALMART PHARMACY,250,240,
33763,MARILYN ANDERSON ,250,214,
33763,GARY JOYCE LAWNMOWER,25,202,
33763,BERNARD SCHWARTZ YARDWORK,80,202,
33763,HUTCH HEALTH OLD BILL,30,210,
33763,MUTT AND JEFF OLD BILL,5,181,
33763,ECONO PHARMACY,225,240,
33763,CENTURY LINK OLD BILL,35.04,233,
33763,WeLLCARE RX INSURANCE,23,207,
33763,CITY OF LITCHFIED,140,232,
33763,NUTELECOM,73.33,233,
33763,AFFILIATED OLD BILL,19.9,210,
33763,CENTERPOINT,97.44,232,
33763,MEDIACOM OLD BILL IN COLLECTION,25,233,
33763,ECONO PHARMACY,25,240,
33763,MEEKER HOSPITAL,40,210,
33763,HUTCH HEALTH OLD BILL IN COLLECTION,30,210,
33763,CENTERPOINT ,131.26,232,
33763,MUTT AND JEFF OLD BILL,26.45,181,
33763,GARY JOYCE LAWN MOWER,50,202,
33763,GARY JOYCE YARDWORK ,40,202,
33763,MARILYN ANDERSON,150,214,
33763,ECONO PHARMACY,200,240,
33763,AMERICAN ACCOUNTS MAYO MEDICAL BILL IN COLLECTION,73.78,210,
33763,WELLCARE RX INSURANCE,23,207,
33763,NUTELECOM,42.13,233,
33763,CITY OF LITCHFIELD LIGHT BILL,140,232,
33763,MEDIACOM OLD BILL IN COLLECTION,25,233,
33763,CENTURY LINK OLD BILL IN COLLECTION,20,233,
33763,HUTCH AREA HEALTH OLD BILL IN COLLECTION,20,210,
33763,ANNA SMITH,225,193,
33763,MEEKER COUNTY TREASURER PROPERTY TAX ON LOT 2014,456,226,
33763,LBC REPAIRS ON HOUSE NOT COVERED BY INSURANCE,265.23,202,
33763,MARK LINGL SNOW REMOVAL,20,202,
33763,MARK LINGL SNOW REMOVAL,100,202,
33763,MARILYN ANDERSON,150,214,
33763,ECONO PHARMACY,122.26,240,
33763,WELLCARE RX INSURANCE,23,207,
33763,NUTELECOM,103.37,233,
33763,CENTERPOINT ENERGY,369.31,232,
33763,CITY OF LITCHFIELD,140,232,
33763,ECONO PHARMACY,100,240,
33763,MEEKER HOSPITAL,22.91,210,
33763,AFFILIATED MED CENTER,18.46,210,
33763,HUTCH HEALTH,20,210,
33763,WELLCARE RX INSURANCE,23,207,
33763,GARY JOYCE LAWN MOWER,50,213,
33763,MARILYN ANDERSON,150,214,
33763,MUTT AND JEFF,120,181,
33763,JONAS CENTER,155.44,210,
33763,PUBLIC UTILITIES,140,232,
33763,CHECK ORDER,6.46,183,
33763,Affiliated payoff see checks listed in bank account,0,210,
33763,pd down 2014 installment 330.26,0,225,
33763,pd on bill 50.00,0,194,
33763,pd on bill 20.00,0,194,
33763,pd on bill 50.00,0,194,
33763,pd on bill 50.00,0,194,
33763,pd on bills 25.00,0,233,
33763,pd on bill 25.00,0,233,
33763,pd on bill 25.00,0,233,
33763,pd on bill 25.00,0,233,
33763,pd on bill 25.00,0,233,
33763,pd on bill 25.00,0,233,
33763,pd on bill 25.00,0,233,
33763,pd on bill 25.00,0,233,
33763,pd on bill 25.00,0,233,
33763,pd on bill 25.00,0,233,
33763,lbc 265.23,0,202,
33763,pd from savins account,0,202,
33763,pd on bill 10.00,0,181,
33763,pd on bill 5.00,0,181,
33763,pd on bill 26.45,0,181,
33763,pd on bill 120.00,0,181,
33763,pd on bill 40.00,0,210,
33763,pd on bill 22.91,0,210,
33763,southwest credit 35.04,0,233,
33763,eoscca 20.00,0,233,
32827,miscellaneous paperstatement fee,1,183,
32827,regular savings withdrawal,20,214,
22043,Mike's Lawn Service,248.32,203,
22043,Judith M. Olson (reimbursement for hotel stay),137.87,213,
22043,Kanabec County Times,44,222,
22043,Fairview Health Services,27,212,
22043,Health East Medical Transportation,144,208,
22043,US Postal Service (PO Box Rental),92,239,
22043,CenturyLink,22.32,233,
22043,Martin Luther Care Center,356.77,185,
22043,Uhaul Storage Unit,89.95,239,
22043,Uhaul Storage Unit,69.95,239,
22043,Augustana Health Care Center of Apple Valley,150,214,
22043,Uhaul (locks and keys),21.32,214,
22043,Mora Utilities,16.36,232,
22043,Uhaul Storage Unit,89.95,239,
22043,Uhaul Storage Unit,69.95,239,
22043,CenturyLink,23.48,233,
22043,Office Max,60.88,214,
22043,CenturyLink,22.32,233,
22043,Judith M. Olson (reimbursement for hotel stay),106.5,213,
22043,Health East Medical Transportation,89,208,
22043,Merwin LTC Pharmacy,7.17,240,
22043,Uhaul Storage Unit,89.95,239,
22043,Uhaul Storage Unit,69.95,239,
22043,Fairview Pharmacy,34.6,240,
22043,Health East Medical Transportation,89,208,
22043,RBCU,10,183,
22043,Augustana Health Care Center of Apple Valley,7015.24,185,
22043,Old Oak Inn,84,213,
22043,Meadow Woods,114.83,185,
22043,Gary and Susan Osterdyke(3 years driveway work),450,203,
22043,Kanabec County Auditor,2896,226,
22043,Mora Utilities,16.18,232,
22043,Bloomington Security Solutions,8.31,214,
22043,Audiology Concepts (hearing aid molds),163.2,214,
22043,Bloomington Security Solutions,130,214,
22043,Augustana Health Care Center of Apple Valley,8625.76,185,
22043,Audiology Concepts (hearing aid batteries),10,214,
22043,Meadow Woods,513.76,185,
22043,Sieloff & Associates,21.99,191,
22043,Hancock Fabrics (embrodery needles),3.97,214,
22043,Fairview Pharmacy,32.27,240,
22043,Mora Utilities,16.27,232,
22043,RBCU,3.75,183,
32827,miscellaneous paper statement fee,1,194,
16763,Asset Depreciation,5165.16,179,
15017,City of Hutchinson,94.15,234,
15017,Donald Vorlicek,100,214,
15017,Collection Bureau,75,250,
15017,Hutchinson Utilities,175.47,232,
32827,regular savings withdrawal,45,214,
33324,State Farm,243,184,
15017,Donald Vorlicek,50,180,
32827,regular savings withdrawal,156,187,
15017,Oscar Vorlicek,200,214,
16763,Transfer From,51391.76,176,
15017,Oscar Vorlicek,200,214,
16763,Asset Depreciation,7918.03,179,
15017,Donald Vorlicek,100,214,
32827,regular saving withdrawal,25,214,
33324,Key Medical ,16,212,
32827,regular saving withdrawal,50,196,
33324,Key Medical ,5.5,212,
32827,regular saving withdrawal,50,189,
33324,Bank Fee,30,183,
15017,Hutchinson Utilities,174.95,232,
32827,regular savings withdrawal,40,214,
15017,City of Hutchinson,89.52,234,
15017,Collection Bureau,75,250,
16763,Minnetonka Assisted Living and Hospice Oct-Dec 2015,22500,185,
33324,Jeffrey Voudrie - Reimburse background study fee,130,193,
16763,GCS police report reimbursement,6.75,213,
15017,Oscar Vorlicek,200,213,
16763,Guardian and Conservator Services,243.75,193,
16763,Hopkins Center Drug,163.6,240,
15017,Oxygen Service Co.,244.82,213,
16763,Health Partners,264.4,206,
16763,VGM Homelink,3.74,212,
16763,Hopkins Center Drug,165.98,240,
16763,VGM Homelink,303.43,212,
16763,VGM Homelink,16.1,212,
15017,Donald Vorlicek,50,180,
16763,Guardian and Conservator Services,412.5,193,
16763,Peter Shaw Accountant 2014 Taxes,225,190,
15017,Oscar Vorlicek,150,214,
15017,Collection Bureau,75,250,
15017,Oscar Vorlicek,150,214,
14474,Transfer From,3060.07,176,
15389,MINNEOTA MANOR,964,185,
15389,USB DEBIT CARD FEE,1,194,
15389,MINNEOTA MANOR,964,185,
15389,USB DEBIT CARD FEE,1,194,
15389,USPS PO BOX FEE,25,194,
15389,MINNEOTA MANOR,964,185,
15389,USB DEBIT CARD FEE,1,194,
15389,MINNEOTA MANOR,964,185,
15389,USB DEBIT CARD FEE,1,194,
15389,MINNEOTA MANOR,964,185,
15389,USB DEBIT CARD FEE,1,194,
15389,MINNEOTA MANOR,964,185,
15389,USB DEBIT CARD FEE,1,194,
15389,MINNEOTA MANOR,964,185,
15448,Elim Princeton,1501,185,
15389,USB DEBIT CARD FEE,1,194,
15389,PEKIN INSURANCE BURAL,2800,207,
15448,David Clough,310.5,213,
15448,Medica,79,206,
15389,MINNEOTA MANOR,964,185,
15389,USB DEBIT CARD FEE,1,194,
15389,MCCOYS,15,190,
15448,Medica,79,206,
15389,JUDY HENNEN (HAIR CUTS),30,214,
15389,USPS PO BOX FEE,24,194,
15448,Elim Princeton,1518,185,
15389,MINNEOTA MANOR,964,185,
15389,USB DEBIT CARD FEE,1,194,
15389,MINNEOTA MANOR,964,185,
15389,USB DEBIT CARD FEE,1,194,
15389,MINNEOTA MANOR,964,185,
15389,USB DEBIT CARD FEE,1,194,
15389,MINNEOTA MANOR,948,185,
15448,David Clough,207.7,213,
15389,USB DEBIT CARD FEE,1,194,
15389,MCCOYS,90,190,
17445,Consolidated Telephone,112.25,233,
15448,Elim Princeton,1718,185,
17445,Crow Wing Power,40,232,
15448,Medica,79,206,
17445,American Family,11.47,205,
15448,Fairview Diagnostics,31.01,210,
17445,Granite City RE,725,239,
17445,Blue Cross Blue Shield,332.64,206,
17445,American Family,55.06,204,
17445,Transfer From,350,176,
17445,Verizon Wireless,180.46,233,
15448,Elim Princeton,1701,185,
17445,Transfer From,250,176,
17445,Northwestern Mutual,12.66,207,
15448,David Clough,520.3,213,
17445,Costco,53.07,187,
17445,Baxter Cub Foods,46.69,197,
17445,Baxter Cub Foods,34.21,197,
17445,ATM Withdrawal,20,214,
17445,Target,12.92,214,
17445,Dollar Tree,9.66,200,
15448,Medica,79,206,
17445,Holiday Stations,34.66,180,
17445,Baxter Cub Foods,36.85,197,
17445,Baxter Cub Foods,15.57,197,
17445,Herberger's,9.6,187,
17445,Herberger's,27.92,199,
15448,Elim Princeton,1789,185,
17445,Baxter Cub Foods,10.89,197,
17445,Bath & Bodyworks,16.11,214,
17184,Walmart,88.94,212,
17445,Dairy Queen,4.28,196,
17445,Regis,81,221,
17184,Crate and Barrel,42.86,199,
15448,Medica,79,206,
17184,Crate and Barrel,25.44,199,
15448,Elim Princeton,1772,185,
17445,Baxter Cub Foods,4.5,197,
17184,Divine House,1910,185,
17445,Jo-Ann Fabrics,10.6,200,
17445,Baxter Cub Foods,49.03,197,
17445,Herberger's,16.7,199,
17184,Coborn's,10.69,240,
17445,MN DVS,26.25,229,
15448,Merwin Pharmacy,7.44,240,
17445,MN DVS,0.64,213,
15448,Medica,79,206,
15448,Elim Princeton,2265,185,
17445,ATM Withdrawal,20,214,
17445,Mills Honda,39.55,181,
17445,Baxter Cub Foods,5.36,203,
15448,Merwin Pharmacy,7.57,240,
15448,Medica,79,206,
17445,Dollar Tree,5.37,199,
15448,Patrick J Thomas Agency,100,184,
17445,JCPenney,33.97,187,
17445,Baxter Cub Foods,30.92,197,
15448,Elim Princeton,3593,185,
17445,Caribou Coffee,12.75,196,
17445,Dunham's Sports,39.99,187,
15448,Medica,79,206,
17445,Baxter Cub Foods,7.3,197,
30693,Eugene Turner,2183.74,213,
17445,Costco,51.21,197,
17445,Baxter Cub Foods,23.32,197,
15448,David Clough,1500,223,
17445,Baxter Cub Foods,21.36,197,
17445,Target,33.28,214,
17445,Baxter Cub Foods,16.28,197,
15448,Elim Princeton,990,185,
17445,ATM Withdrawal,100,214,
15448,Medica,79,206,
17445,Holiday Stations,31,180,
17445,Baxter Cub Foods,29.17,197,
30693,Barb Powell,2183.74,221,
9619,Duke Partnership,875,239,
10251,Traditions assisted living- R&B and spend down,2619,185,
9619,Duke Partnership,875,239,
10251,Cash- Alvin Ambroz personal needs $,45,214,
17445,Baxter Cub Foods,17.11,197,
17445,ATM Withdrawal,20,214,
10251,Le Sueur County Public Health- $ on past due bill,40,250,
9619,Ladon Fry,152.45,214,
9619,Deb Heffron,500,221,
17445,Consolidated Telephone,112.26,233,
9619,Joshua Wandersee,400,214,
9619,Duke Partnership,25,239,
17445,American Family,11.47,205,
17445,Crow Wing Power,41,232,
15448,David Clough,302.1,213,
17445,Granite City RE,725,239,
9619,State Farm,69.78,204,
17445,Blue Cross Blue Shield,332.64,206,
30693,Eugene Turner,1360.74,213,
9619,Joshua Wandersee,1000,214,
17445,American Family,55.06,204,
17445,Transfer From,350,176,
15448,Elim Princeton,990,185,
10251,Cash- Alvin Ambroz personal needs $,45,214,
9619,Humana,18.99,206,
17445,Northwestern Mutual,12.66,207,
9619,Humana,14.99,206,
17445,Baxter Cub Foods,2.19,197,
10251,Allina Health - Medical copay,3.5,210,
17445,Baxter Cub Foods,33.37,197,
17445,Herberger's,28.99,214,
17445,Essentia Health,1.4,213,
17445,Baxter Cub Foods,10.46,197,
17445,Baxter Cub Foods,28.14,197,
17445,Baxter Cub Foods,24.77,197,
17445,Wal-Mart,16.29,214,
31003,Washington Place,291.09,187,
17445,ATM Withdrawal,40,214,
15448,Medica,79,206,
17445,Dollar Tree,18.18,199,
17445,Baxter Cub Foods,8.95,197,
15448,Elim Princeton,705,185,
17445,Target,96.63,214,
31003,Danny Blood-Home Depot,763.62,202,
15448,Medica,79,206,
10251,Traditions assisted living- R&B and spend down,2619,185,
17445,Holiday Stations,30.7,180,
31003,Holiday,37.07,229,
30693,AARP,51,207,
17445,Baxter Cub Foods,12.72,197,
17445,Jo-Ann Fabrics,20.67,200,
31003,Nucare Pharmacy,150,240,
10251,Berg's Pharmacy,7,240,
15448,Elim Princeton,1124,185,
31003,Danny Blood,390,203,
30693,Marinette Farm and Garden,45.18,217,
10251,Le Sueur County Public Health- $ on past due bill,40,250,
17445,Kohls,43.01,199,
30693,Barb Powell,823,221,
17445,Baxter Cub Foods,42.15,197,
30693,Barb Powell,187.86,232,
30693,Barb Powell,96,234,
30693,Transfer From,1360.74,176,
17445,Baxter Cub Foods,21.23,197,
17445,Dollar Tree,12.89,200,
30693,menards,166.55,202,
17445,Baxter Cub Foods,35.71,197,
15448,David Clough,805.6,213,
30693,PCM,3,194,
30693,Transfer From,60.36,176,
15448,Medica,79,206,
17445,Consolidated Telephone,112.26,233,
30693,Eugene Turner,100,200,
17445,Verizon Wireless,87.7,233,
17445,Transfer From,300,176,
30693,Barb Powell,1788,221,
30693,Walmart,47.86,187,
17445,American Family,11.47,205,
17445,Crow Wing Power,35,232,
30693,Walmart,43.97,203,
30693,Walmart,57.12,197,
17445,Blue Cross Blue Shield,332.64,206,
30693,Transfer From,150,176,
17445,Granite City RE,725,239,
17445,American Family,55.06,204,
17445,Transfer From,350,176,
30693,menards,20.25,202,
17445,BSK&K,169.45,191,
30693,Walmart,120.33,203,
17445,Northwestern Mutual,12.66,207,
30693,Angelis County Market,24.03,197,
10251,Traditions assisted living- $ on arrears,200,185,
10251,Traditions assisted living- increase R&B,15,185,
10251,Cash- Alvin Ambroz personal needs $,45,214,
30693,Transfer From,200,176,
10251,Riverview clinic - Past due pmt on account,10,250,
31003,Holiday,40.06,229,
30693,Brubakers Country Store,22.4,197,
17445,Herberger's,19.18,187,
10251,Le Sueur County Public Health- $ on past due bill,40,250,
30693,Shopko,39.65,203,
17445,Thrifty White Drug,5.36,214,
30693,Eriks Garden,24.23,203,
17445,Baxter Cub Foods,14.14,197,
10251,Traditions assisted living- R&B and spend down,2594,185,
9619,Ladon Fry,292.76,214,
17445,Regis,75,221,
30693,Teresa Herman,250,221,
9619,Deb Heffron,500,221,
10251,Berg's Pharmacy,27.4,240,
17445,Target,19.26,187,
17445,Baxter Cub Foods,16.61,197,
30693,Shell Oil,6.8,197,
9619,State Farm,11.45,204,
9619,Joshua Wandersee,1000,214,
17445,Baxter Cub Foods,41.18,197,
30693,Walmart,126.6,197,
17445,Target,5.98,214,
17445,Holiday Stations,31.7,180,
9619,Duke Partnership,875,239,
17445,Rosewood Emporium,27.9,199,
9619,Duke Partnership,25,239,
30693,Jennifer Turold,200,199,
9619,Transfer From,51786.87,176,
17445,Dollar Tree,7.08,200,
17445,Bath & Bodyworks,12.08,214,
30693,The Harbors,50,221,
17445,Jo-Ann Fabrics,9.61,200,
30693,Walmart,53.21,197,
10251,Traditions assisted living- R&B and spend down,2594,185,
17445,Jo-Ann Fabrics,18.36,200,
30693,Golden Sands,29.84,180,
10251,Cash- Alvin Ambroz personal needs $,45,214,
17445,Baxter Cub Foods,29.55,197,
30693,Shell Oil,6.47,197,
30693,Shell Oil,19.56,180,
10251,Le Sueur County Public Health- $ on past due bill,40,250,
9619,State Farm,11.45,204,
9619,Humana,18.99,206,
9619,Humana,14.99,206,
30693,AARP,51,207,
9619,Comcast,69.6,233,
9619,McLain Law Firm,967.31,191,
17445,Baxter Cub Foods,46.76,197,
17445,Baxter Cub Foods,9.33,197,
9619,Joshua Wandersee,24,214,
17445,Baxter Cub Foods,4.29,197,
9619,Joshua Wandersee,300,214,
17445,Brian Mancini - Mileage,36.4,194,
9619,Duke Partnership,850,239,
30693,Barb Powell,65,221,
17445,Consolidated Telephone,112.27,233,
9619,Joshua Wandersee,1000,214,
30693,Barb Powell,823,221,
9619,State Farm,11.45,204,
17445,American Family,11.47,205,
9619,Health Partners,132.64,206,
30693,Barb Powell,218.9,232,
17445,Crow Wing Power,34,232,
17445,Granite City RE,715,239,
9619,Humana,52.99,206,
9619,Humana,13.99,206,
17445,Blue Cross Blue Shield,332.64,206,
17445,American Family,55.1,204,
17445,Transfer From,350,176,
30693,Transfer From,200,176,
17445,Northwestern Mutual,12.66,207,
9619,Deb Heffron,500,221,
17445,Verizon Wireless,110.08,233,
9619,Duke Partnership,850,239,
9619,Deb Heffron,500,221,
9619,Joshua Wandersee,300,214,
9619,OSI,90,210,
17445,Wal-Mart,14.81,214,
17445,Wal-Mart,8.42,214,
30693,Teresa Herrick,50,221,
17445,Baxter Cub Foods,39.96,197,
9619,Deb Heffron,500,221,
17445,Baxter Cub Foods,6.87,197,
17445,Herberger's,32.53,187,
30693,Applebees,33.44,196,
17445,Bath & Bodyworks,18.79,214,
17445,Holiday Stations,32.59,180,
17445,Baxter Cub Foods,54.51,199,
17445,Baxter Cub Foods,18.72,197,
9619,Joshua Wandersee,1000,214,
9619,Ladon Fry,77.17,214,
17445,Baxter Cub Foods,19.38,197,
30693,Barb Powell,1788,221,
9619,Joshua Wandersee,350,214,
17445,Mills Fleet Farm,25,199,
9619,Comcast,219.74,233,
9619,Duke Partnership,850,239,
17445,Baxter Cub Foods,16.99,197,
9619,Joshua Wandersee,50,214,
9619,State Farm,11.45,204,
17445,Dollar Tree,10.74,200,
9619,McLain Law,225,191,
9619,McLain Law,1106.15,191,
9619,Joshua Wandersee,1000,214,
9619,Duke Partnership,850,239,
9619,Ladon Fry,100,214,
9619,OSI,90,210,
9619,OSI,90,210,
9619,State Farm,1177.27,204,
9619,State Farm,11.45,204,
17445,Baxter Cub Foods,55.84,197,
9619,Comcast,197.87,233,
9619,OSI,290,210,
9619,Deb Heffron,500,221,
9619,OSI,90,210,
17445,Baxter Cub Foods,1.69,197,
17445,Baxter Cub Foods,15.25,197,
9619,Joshua Wandersee,1000,214,
17445,Dunham's Sports,31.49,199,
17445,Dollar Tree,5.37,199,
9619,The Duke Partnership,900,239,
9619,The Duke Partnership,850,239,
17445,Baxter Cub Foods,34.29,197,
9619,TAI-Stamps,9.8,194,
9619,Comcast,197.82,233,
17445,Consolidated Telephone,112.28,233,
9619,Joshua Wandersee,1000,214,
17445,American Family,11.47,205,
30693,Transfer From,200,176,
9619,The Duke Partnership,850,239,
17445,Verizon Wireless,185.4,233,
17445,Crow Wing Power,36,232,
30693,Teresa Herman,250,221,
9619,State Farm,11.45,204,
9619,State Farm,11.45,204,
17445,Granite City RE,715,239,
9619,Deb Heffron,500,221,
17445,Blue Cross Blue Shield,332.64,206,
9619,McLain Law Firm LLC,1163.95,191,
30693,The Harbors,65,221,
17445,American Family,142.88,204,
17445,Transfer From,350,176,
9619,Patrick J Thomas Agency,2142,194,
17445,Brian Mancini - Mileage,74.75,194,
30693,Walmart,101.72,197,
9619,Comcast,197.9,233,
9619,Joshua Wandersee,1000,214,
17445,Northwestern Mutual,12.66,207,
30693,Transfer From,300,176,
9619,Deb Heffron,500,221,
9619,Ladon Fry,289.61,214,
9619,The Duke Partnership,850,214,
9619,Comcast,395.78,233,
30693,Transfer From,400,176,
15386,cash,12.77,199,
30693,Barb Powell,171.35,221,
9619,Transfer From,140000,176,
14474,Visiting Angels,776.6,221,
14474,IMS,247.5,193,
14474,Verizon,35.51,233,
14474,Farmers Insurance,302.33,205,
14474,Visiting Angels,2266.55,221,
14474,BCBS,74,206,
14474,Monthly Service Fee,5,183,
14474,Dish,83.4,233,
14474,Visiting Angels,715,221,
14474,Visiting Angels,1408,221,
14474,US Postmaster,9.8,213,
14474,IMS,393.4,193,
14474,Austin Utilities,335.24,232,
14474,Medicare Blue,102.4,206,
14474,BCBS,74,206,
14474,Monthly Service Fee,5,183,
14474,Visiting Angels,1848,221,
14474,Verizon,35.51,233,
14474,Medicare Blue,51.2,206,
14474,Austin Utilities,171.71,232,
14474,Larry Zirkler,500,197,
14474,Monthly Service Fee,5,183,
14474,Verizon,35.3,233,
14474,IMS,370.94,193,
14474,Ywaste,54.91,231,
14474,Visiting Angels,1218.25,221,
14474,BCBS,74,206,
14474,Dish,174.32,233,
14474,Visiting Angels,627,221,
14474,Austin Utilities,163.53,232,
14474,BCBS,74,206,
14474,Visiting Angels,632.5,221,
14474,Visiting Angels,528,221,
14474,Medicare Blue,51.2,206,
14474,Monthly Service Fee,5,183,
14474,US Postmaster,9.8,213,
14474,Visiting Angels,650.4,221,
14474,Visiting Angels,638,221,
14474,Verizon,35.3,233,
14474,IMS,342.86,193,
14474,Dish,83.4,233,
14474,Visiting Angels,616,221,
14474,Visiting Angels,603.37,221,
14474,Austin Utilities,163.53,232,
14474,Steven Reinartz,386,226,
14474,IMS,710.4,193,
14474,Verizon,35.97,233,
14474,Monthly Service Fee,5,183,
14474,Farmers Insurance,300.3,205,
14474,IMS,786.55,193,
14474,Visiting Angels,673.75,221,
14474,Visiting Angels,628.21,221,
14474,BCBS,74,206,
14474,Dish,83.4,233,
14474,Farmers Insurance,361.8,205,
14474,Visiting Angels,1782,221,
14474,Austin Utilities,163.53,232,
14474,US Postmaster,6.7,213,
14474,Monthly Service Fee,5,183,
14474,Visiting Angels,621.06,221,
14474,Verizon,37.49,233,
14474,Ywaste,54.91,231,
14474,Dish,83.4,233,
14474,Visiting Angels,621.5,221,
14474,Austin Utilities,163.53,232,
14474,IMS,436.6,193,
14474,Visiting Angels,694.21,221,
14474,Visiting Angels,622.87,221,
14474,Medicare Blue,102.4,206,
14474,BCBS,148,206,
14474,Walmart,49.3,214,
14474,Walmart,19.33,214,
14474,Monthly Service Fee,5,183,
14474,Verizon,40.7,233,
14474,IMS,1931.1,193,
14474,Visiting Angels,536.19,221,
14474,Dish,83.4,233,
14474,Medicare Blue,102.4,206,
14474,Austin Utilities,179.86,232,
14474,Visting Angels,629.85,221,
14474,Visting Angels,591.9,221,
14474,BCBS,74,206,
14474,Verizon,37.57,233,
14474,Monthly Service Fee,5,183,
14474,Visiting Angels,670.58,221,
14474,Visiitng Angels,514.75,221,
14474,Visiting Angels,397.21,221,
14474,US Postmaster,19.6,213,
14474,Dish,78.06,233,
14474,Medicare Blue,51.2,206,
14474,BCBS,74,206,
14474,Austin Utilities,163,232,
14474,Visiting Angels,292.92,221,
14474,Medicap,64.99,240,
14474,Verizon,67.35,233,
14474,Monthly Service Fee,5,183,
14474,Dish,78.06,233,
14474,Ywaste,54.91,231,
14474,Austin Utilities,147.53,232,
14474,Medicare Blue,41.9,206,
14474,Ims,845.47,193,
14474,Monthly Service Fee,5,183,
14474,Verizon,35.12,233,
14474,BCBS,74,206,
14474,Medicap,25,240,
14474,IMS,635.86,193,
14474,Dish,78.06,233,
14474,Medicare Blue,41.9,206,
14474,Austin Utilities,162.29,232,
14474,BCBS,74,206,
14474,Verizon,35.11,233,
14474,Medicap,25,240,
14474,Monthly Service Fee,5,183,
14474,Check Reorder,20,183,
14474,IMS,292.11,193,
14474,Dish,78.06,233,
14474,Farmers Insurance,328.8,205,
14474,Austin Utilities,147.53,232,
14474,Medicare Blue,41.9,206,
14474,Douglas Groh,189,226,
14474,Medicap,25,240,
14474,US Postmaster,9.8,213,
14474,Monthly Service Fee,5,183,
14474,BCBS,74,206,
14474,Verizon,40.11,233,
14474,IMS,1036.29,193,
14474,Ywaste,54.91,231,
14474,Dish,78.06,233,
14474,Austin Utilities,154.91,232,
14474,Medicare Blue,41.9,206,
9619,The Duke Partnership,850,239,
9619,Joshua Wandersee,1000,214,
17445,REM Central Lakes,83.23,185,
9619,State Farm,22.9,204,
15386,cash,15,196,
30693,Jacks Fresh Market,41.05,197,
9619,Ladon Fry,134.3,214,
9619,Miller Orthodontics,5571.75,209,
17445,Consolidated Telephone,112.28,233,
30693,Holiday,38.6,180,
15386,cash,15,196,
17445,JD Legal ,604.5,191,
30693,The Cedar Branch,43.24,203,
17445,Northern Psychiatric,2.85,210,
17445,BSK&K,978.48,191,
30693,Avant-Garde,41.14,203,
17445,Transfer From,400,176,
30693,Pine Cone Home,86.45,203,
17445,American Family,11.47,205,
15386,cash,25,196,
17445,Crow Wing Power,52,232,
17445,CNA Surety,1923.41,184,
30693,Walmart,69.3,197,
17445,Blue Cross Blue Shield,332.64,206,
17445,Granite City RE,715,239,
30693,Marinette Farm and Garden,11.86,217,
17445,REM Central Lakes,2907.99,185,
30693,Peshtigo Vet,52.75,217,
